53,ARTKOC193702,ART-KOC-1937-02.pdf,0,"Tue, 10 May 2016 19:03:28 +0000",
54,ARTKOC193704,ART-KOC-1937-04.pdf,0,"Tue, 10 May 2016 19:03:30 +0000",
55,ARTKOC193902,ART-KOC-1939-02.pdf,0,"Tue, 10 May 2016 19:03:32 +0000",
56,ARTMAR194801,ART-MAR-1948-01.pdf,0,"Tue, 10 May 2016 19:03:33 +0000",
57,ARTMYR194601,ART-MYR-1946-01.pdf,0,"Tue, 10 May 2016 19:03:35 +0000",
58,ARTPOF193501,ART-POF-1935-01.pdf,0,"Tue, 10 May 2016 19:03:38 +0000",
59,ARTRAH190001,ART-RAH-1900-01.pdf,0,"Tue, 10 May 2016 19:03:39 +0000",
60,ARTSAC192301,ART-SAC-1923-01.pdf,0,"Tue, 10 May 2016 19:03:41 +0000",
61,ARTSCB192701,ART-SCB-1927-01.pdf,1,"Tue, 10 May 2016 19:03:42 +0000",
62,ARTSCB192702,ART-SCB-1927-02.pdf,1,"Tue, 10 May 2016 19:03:42 +0000",
63,PROGSOCc199801a,PROG-SOCc-1998-01a.pdf,0,"Tue, 10 May 2016 19:03:44 +0000",
64,ARTOLM193203,ART-OLM-1932-03.pdf,0,"Tue, 10 May 2016 19:03:46 +0000",
65,ARTANO192401,ART-ANO-1924-01.pdf,1,"Tue, 10 May 2016 19:03:46 +0000",
66,ARTPRH192101,ART-PRH-1921-01.pdf,0,"Tue, 10 May 2016 19:03:48 +0000",
67,ICONOA1920001,ICO-NOA-1920-001.pdf,1,"Tue, 10 May 2016 19:03:48 +0000",
68,ARTROE192401,ART-ROE-1924-01.pdf,1,"Tue, 10 May 2016 19:03:49 +0000",
69,ARTCOA192601,ART-COA-1926-01.pdf,1,"Tue, 10 May 2016 19:03:49 +0000",
70,ARTCOA192701,ART-COA-1927-01.pdf,1,"Tue, 10 May 2016 19:03:50 +0000",
71,ARTRAR193001,ART-RAR-1930-01.pdf,1,"Tue, 10 May 2016 19:03:50 +0000",
72,ARTCOA193002,ART-COA-1930-02.pdf,1,"Tue, 10 May 2016 19:03:50 +0000",
73,ARTSUA193102,ART-SUA-1931-02.pdf,1,"Tue, 10 May 2016 19:03:51 +0000",
74,ARTPRH193213,ART-PRH-1932-13.pdf,1,"Tue, 10 May 2016 19:03:51 +0000",
75,ARTPRH193214,ART-PRH-1932-14.pdf,1,"Tue, 10 May 2016 19:03:52 +0000",
76,ARTCOA193201,ART-COA-1932-01.pdf,1,"Tue, 10 May 2016 19:03:52 +0000",
77,ARTPRH193215,ART-PRH-1932-15.pdf,1,"Tue, 10 May 2016 19:03:52 +0000",
78,ARTPRH193313,ART-PRH-1933-13.pdf,1,"Tue, 10 May 2016 19:03:53 +0000",
79,ARTPRH192001,ART-PRH-1920-01.pdf,1,"Tue, 10 May 2016 19:03:53 +0000",
80,ARTGAG192101,ART-GAG-1921-01.pdf,0,"Tue, 10 May 2016 19:03:55 +0000",
81,ARTPRH192102,ART-PRH-1921-02.pdf,0,"Tue, 10 May 2016 19:03:57 +0000",
82,ARTPRH192103,ART-PRH-1921-03.pdf,0,"Tue, 10 May 2016 19:03:59 +0000",
83,ARTPRH192104,ART-PRH-1921-04.pdf,0,"Tue, 10 May 2016 19:04:01 +0000",
84,ARTTEA192101,ART-TEA-1921-01.pdf,0,"Tue, 10 May 2016 19:04:03 +0000",
85,ARTLALa192101,ART-LALa-1921-01.pdf,0,"Tue, 10 May 2016 19:04:04 +0000",
86,ARTBOG192101,ART-BOG-1921-01.pdf,0,"Tue, 10 May 2016 19:04:06 +0000",
87,ARTPRH192105,ART-PRH-1921-05.pdf,0,"Tue, 10 May 2016 19:04:08 +0000",
88,ARTPRH192106,ART-PRH-1921-06.pdf,0,"Tue, 10 May 2016 19:04:10 +0000",
89,ARTCOA192101,ART-COA-1921-01.pdf,0,"Tue, 10 May 2016 19:04:12 +0000",
90,ARTBOG192102,ART-BOG-1921-02.pdf,0,"Tue, 10 May 2016 19:04:14 +0000",
91,ARTCOA192102,ART-COA-1921-02.pdf,0,"Tue, 10 May 2016 19:04:16 +0000",
92,ARTCOX192101,ART-COX-1921-01.pdf,0,"Tue, 10 May 2016 19:04:17 +0000",
93,ARTSAL192101,ART-SAL-1921-01.pdf,0,"Tue, 10 May 2016 19:04:19 +0000",
94,ARTPRH192107,ART-PRH-1921-07.pdf,0,"Tue, 10 May 2016 19:04:21 +0000",
95,ARTSCB192101,ART-SCB-1921-01.pdf,1,"Tue, 10 May 2016 19:04:22 +0000",
96,ARTCOA192201,ART-COA-1922-01.pdf,0,"Tue, 10 May 2016 19:04:23 +0000",
97,ARTLALa192201,ART-LALa-1922-01.pdf,0,"Tue, 10 May 2016 19:04:25 +0000",
98,ARTPRH192201,ART-PRH-1922-01.pdf,0,"Tue, 10 May 2016 19:04:27 +0000",
99,ARTCOA192202,ART-COA-1922-02.pdf,0,"Tue, 10 May 2016 19:04:29 +0000",
100,ARTCOA192203,ART-COA-1922-03.pdf,0,"Tue, 10 May 2016 19:04:31 +0000",
101,ARTPRH192202,ART-PRH-1922-02.pdf,0,"Tue, 10 May 2016 19:04:33 +0000",
102,ARTHUV192202,ART-HUV-1922-02.pdf,0,"Tue, 10 May 2016 19:04:34 +0000",
103,ARTHUV192201,ART-HUV-1922-01.pdf,0,"Tue, 10 May 2016 19:04:36 +0000",
104,ARTCUG192202,ART-CUG-1922-02.pdf,0,"Tue, 10 May 2016 19:04:38 +0000",
105,ARTCUG192201,ART-CUG-1922-01.pdf,0,"Tue, 10 May 2016 19:04:40 +0000",
106,ARTPIM192201,ART-PIM-1922-01.pdf,0,"Tue, 10 May 2016 19:04:42 +0000",
107,ARTHUV192203,ART-HUV-1922-03.pdf,0,"Tue, 10 May 2016 19:04:44 +0000",
108,ARTLF192201,ART-LF-1922-01.pdf,0,"Tue, 10 May 2016 19:04:46 +0000",
109,ARTPRH192203,ART-PRH-1922-03.pdf,0,"Tue, 10 May 2016 19:04:48 +0000",
110,ARTPRH192204,ART-PRH-1922-04.pdf,0,"Tue, 10 May 2016 19:04:50 +0000",
111,ARTBEY192201,ART-BEY-1922-01.pdf,0,"Tue, 10 May 2016 19:04:52 +0000",
112,ARTPIM192202,ART-PIM-1922-02.pdf,0,"Tue, 10 May 2016 19:04:53 +0000",
113,ARTPRH192205,ART-PRH-1922-05.pdf,0,"Tue, 10 May 2016 19:04:55 +0000",
114,ARTGEA192201,ART-GEA-1922-01.pdf,0,"Tue, 10 May 2016 19:04:57 +0000",
115,ARTCOA192204,ART-COA-1922-04.pdf,0,"Tue, 10 May 2016 19:04:59 +0000",
116,ARTFRL192201,ART-FRL-1922-01.pdf,0,"Tue, 10 May 2016 19:05:01 +0000",
117,ARTDRM192202,ART-DRM-1922-02.pdf,0,"Tue, 10 May 2016 19:05:04 +0000",
118,ARTCOA192205,ART-COA-1922-05.pdf,0,"Tue, 10 May 2016 19:05:06 +0000",
119,ARTLIH192301,ART-LIH-1923-01.pdf,0,"Tue, 10 May 2016 19:05:08 +0000",
120,ARTPRH192301,ART-PRH-1923-01.pdf,0,"Tue, 10 May 2016 19:05:10 +0000",
121,ARTPRH192302,ART-PRH-1923-02.pdf,0,"Tue, 10 May 2016 19:05:12 +0000",
122,ARTCOA192301,ART-COA-1923-01.pdf,0,"Tue, 10 May 2016 19:05:14 +0000",
123,ARTBRJ193501,ART-BRJ-1935-01.pdf,1,"Tue, 10 May 2016 19:05:14 +0000",
124,ARTSUA193501,ART-SUA-1935-01.pdf,0,"Tue, 10 May 2016 19:05:16 +0000",
125,ARTPRH193508,ART-PRH-1935-08.pdf,1,"Tue, 10 May 2016 19:05:17 +0000",
126,ARTBER193602,ART-BER-1936-02.pdf,1,"Tue, 10 May 2016 19:05:17 +0000",
127,ARTBER193603,ART-BER-1936-03.pdf,1,"Tue, 10 May 2016 19:05:18 +0000",
128,ARTBER193604,ART-BER-1936-04.pdf,1,"Tue, 10 May 2016 19:05:18 +0000",
129,ARTBER193605,ART-BER-1936-05.pdf,1,"Tue, 10 May 2016 19:05:18 +0000",
130,ARTBER193606,ART-BER-1936-06.pdf,1,"Tue, 10 May 2016 19:05:19 +0000",
131,ARTBER193607,ART-BER-1936-07.pdf,1,"Tue, 10 May 2016 19:05:19 +0000",
132,ARTHUA193701,ART-HUA-1937-01.pdf,1,"Tue, 10 May 2016 19:05:20 +0000",
133,ARTDEP193701,ART-DEP-1937-01.pdf,1,"Tue, 10 May 2016 19:05:20 +0000",
134,ARTSCP193801,ART-SCP-1938-01.pdf,1,"Tue, 10 May 2016 19:05:20 +0000",
135,ARTSCP193802,ART-SCP-1938-02.pdf,1,"Tue, 10 May 2016 19:05:21 +0000",
136,ARTLUP193901,ART-LUP-1939-01.pdf,1,"Tue, 10 May 2016 19:05:21 +0000",
137,ARTBOA194001,ART-BOA-1940-01.pdf,1,"Tue, 10 May 2016 19:05:21 +0000",
138,ARTLAL192801,ART-LAL-1928-01.pdf,1,"Tue, 10 May 2016 19:05:22 +0000",
139,ARTLAL192802,ART-LAL-1928-02.pdf,1,"Tue, 10 May 2016 19:05:22 +0000",
140,ARTHOA193203,ART-HOA-1932-03.pdf,1,"Tue, 10 May 2016 19:05:23 +0000",
141,ARTSAE193401,ART-SAE-1934-01.pdf,1,"Tue, 10 May 2016 19:05:23 +0000",
142,ARTNOH193401,ART-NOH-1934-01.pdf,1,"Tue, 10 May 2016 19:05:23 +0000",
143,ARTVUE192101,ART-VUE-1921-01.pdf,0,"Tue, 10 May 2016 19:05:26 +0000",
144,ARTPRH192108,ART-PRH-1921-08.pdf,1,"Tue, 10 May 2016 19:05:27 +0000",
145,ARTLER192201,ART-LER-1922-01.pdf,1,"Tue, 10 May 2016 19:05:27 +0000",
